src,src_name,dest,dest_name,weight,edge_type
77,AKT1,263,BIRC2,0.2167198359966278,gene-gene
77,AKT1,264,BIRC5,0.22989930010711154,gene-gene
77,AKT1,284,BRCA1,0.12771933442430358,gene-gene
77,AKT1,360,CASP9,0.21678576618433,gene-gene
77,AKT1,430,CDKN1A,0.21358074666932225,gene-gene
77,AKT1,431,CDKN1B,0.144909961692368,gene-gene
77,AKT1,471,CHUK,0.12964711167539159,gene-gene
77,AKT1,535,CREB1,0.0604633828625083,gene-gene
77,AKT1,536,CREB3,0.4403153881430626,gene-gene
77,AKT1,537,CREB3L1,0.0960317909096678,gene-gene
77,AKT1,538,CREB3L2,0.2210450191050768,gene-gene
77,AKT1,539,CREB3L3,0.1567310655179123,gene-gene
77,AKT1,540,CREB3L4,0.18655409384518862,gene-gene
77,AKT1,541,CREB5,0.18594689263651767,gene-gene
77,AKT1,893,FOXO1,0.1335915306893488,gene-gene
77,AKT1,894,FOXO3,0.15994776599109173,gene-gene
77,AKT1,1039,GSK3A,0.15388416009955108,gene-gene
77,AKT1,1040,GSK3B,0.2755078300833702,gene-gene
77,AKT1,1150,IKBKB,0.14507237918830165,gene-gene
77,AKT1,1233,JUN,0.2535013134280841,gene-gene
77,AKT1,1384,MAP2K4,0.09708721943510075,gene-gene
77,AKT1,1395,MAP3K5,0.15102567349094898,gene-gene
77,AKT1,1398,MAP3K8,0.2524660984054208,gene-gene
77,AKT1,1402,MAPK1,0.14303349051624537,gene-gene
77,AKT1,1407,MAPK3,0.22004061999420324,gene-gene
77,AKT1,1433,MDM2,0.21864843058089414,gene-gene
77,AKT1,1531,MTOR,0.06347051511208217,gene-gene
77,AKT1,1630,NFKB1,0.19352256444593272,gene-gene
77,AKT1,1632,NFKBIA,0.2588283109168212,gene-gene
77,AKT1,1633,NFKBIB,0.18827743083238602,gene-gene
77,AKT1,1658,NOS1,0.1718332295616468,gene-gene
77,AKT1,1660,NOS3,0.1954489095757405,gene-gene
77,AKT1,1687,NR4A1,0.2283397155503432,gene-gene
77,AKT1,1803,PDE3B,0.2994253747941305,gene-gene
77,AKT1,1832,PFKFB2,0.20174015561739603,gene-gene
77,AKT1,1943,PPP1CA,0.18480682419613004,gene-gene
77,AKT1,1944,PPP1CB,0.14830371427039304,gene-gene
77,AKT1,1945,PPP1CC,0.1584209551413854,gene-gene
77,AKT1,1953,PPP1R3B,0.2677042145902912,gene-gene
77,AKT1,1954,PPP1R3C,0.16368183121085167,gene-gene
77,AKT1,1955,PPP1R3D,0.11394379229750484,gene-gene
77,AKT1,1956,PPP1R3E,0.16267133224755526,gene-gene
77,AKT1,1982,PRKAA1,0.1931467428803444,gene-gene
77,AKT1,1983,PRKAA2,0.20742444321513176,gene-gene
77,AKT1,1984,PRKAB1,0.15098315741245946,gene-gene
77,AKT1,1985,PRKAB2,0.1602535522542894,gene-gene
77,AKT1,1989,PRKAG1,0.1576921083033085,gene-gene
77,AKT1,1990,PRKAG2,0.2677996630469958,gene-gene
77,AKT1,1991,PRKAG3,0.19976869287590185,gene-gene
77,AKT1,2080,RAF1,0.1222139885649085,gene-gene
77,AKT1,2136,RELA,0.19400293907771507,gene-gene
77,AKT1,2193,RPS6KB1,0.12292199302464724,gene-gene
77,AKT1,2194,RPS6KB2,0.09033581955979268,gene-gene
77,AKT1,2328,SLC2A4,0.10332861465091507,gene-gene
77,AKT1,2329,SLC2A5,0.13733856473118067,gene-gene
77,AKT1,2497,TBC1D4,0.10948070821662743,gene-gene
77,AKT1,2498,TBC1D7,0.11247112012157838,gene-gene
77,AKT1,2583,TP53,0.05247057888967296,gene-gene
77,AKT1,2614,TSC1,0.1423906961378331,gene-gene
77,AKT1,2615,TSC2,0.15792032408838472,gene-gene
77,AKT1,2700,VEGFA,0.15610993094742298,gene-gene
78,AKT1S1,180,ATG13,0.23128664571171006,gene-gene
78,AKT1S1,756,EIF4EBP1,0.09258787644406159,gene-gene
78,AKT1S1,1531,MTOR,0.2547625731676817,gene-gene
78,AKT1S1,1936,PPARG,0.12016479764133692,gene-gene
78,AKT1S1,2119,RB1CC1,0.26783943238357705,gene-gene
78,AKT1S1,2193,RPS6KB1,0.2335688810174664,gene-gene
78,AKT1S1,2194,RPS6KB2,0.14727334088335434,gene-gene
78,AKT1S1,2665,ULK1,0.11420918256044388,gene-gene
78,AKT1S1,2666,ULK2,0.12415842494616906,gene-gene
79,AKT2,44,ADCY1,0.24237251871575913,gene-gene
79,AKT2,45,ADCY2,0.13984195236116648,gene-gene
79,AKT2,46,ADCY3,0.11645637328426044,gene-gene
79,AKT2,47,ADCY4,0.09041471810390551,gene-gene
79,AKT2,48,ADCY5,0.17480064183473587,gene-gene
79,AKT2,49,ADCY6,0.1649303479741017,gene-gene
79,AKT2,50,ADCY7,0.14567947015166283,gene-gene
79,AKT2,51,ADCY8,0.2421202485760053,gene-gene
79,AKT2,52,ADCY9,0.10926319829498728,gene-gene
79,AKT2,78,AKT1S1,0.21596521884202957,gene-gene
79,AKT2,174,ATF2,0.13076272079100212,gene-gene
79,AKT2,175,ATF4,0.19331554773574075,gene-gene
79,AKT2,177,ATF6B,0.3889940318961938,gene-gene
79,AKT2,235,BAD,0.18803193125252923,gene-gene
79,AKT2,245,BCL2,0.2438435785782834,gene-gene
79,AKT2,246,BCL2L1,0.1737001115689054,gene-gene
79,AKT2,263,BIRC2,0.20128142569834986,gene-gene
79,AKT2,264,BIRC5,0.16604042177399,gene-gene
79,AKT2,284,BRCA1,0.1833897183338801,gene-gene
79,AKT2,360,CASP9,0.15757813801368079,gene-gene
79,AKT2,430,CDKN1A,0.17004888908316693,gene-gene
79,AKT2,431,CDKN1B,0.28655994310975075,gene-gene
79,AKT2,471,CHUK,0.13008333990971246,gene-gene
79,AKT2,535,CREB1,0.1647211086625854,gene-gene
79,AKT2,536,CREB3,0.1653162306174636,gene-gene
79,AKT2,537,CREB3L1,0.10650411744912465,gene-gene
79,AKT2,538,CREB3L2,0.08770221549396713,gene-gene
79,AKT2,539,CREB3L3,0.1648825005007287,gene-gene
79,AKT2,540,CREB3L4,0.2436486817896366,gene-gene
79,AKT2,541,CREB5,0.16500124086936316,gene-gene
79,AKT2,893,FOXO1,0.24147514750560126,gene-gene
79,AKT2,894,FOXO3,0.22547797610362372,gene-gene
79,AKT2,1039,GSK3A,0.21091832717259726,gene-gene
79,AKT2,1040,GSK3B,0.12665815309931835,gene-gene
79,AKT2,1150,IKBKB,0.13109758527328572,gene-gene
79,AKT2,1233,JUN,0.16103860891113678,gene-gene
79,AKT2,1384,MAP2K4,0.1121461820633461,gene-gene
79,AKT2,1395,MAP3K5,0.15070730727165937,gene-gene
79,AKT2,1398,MAP3K8,0.09742997027933598,gene-gene
79,AKT2,1402,MAPK1,0.1641430084904035,gene-gene
79,AKT2,1407,MAPK3,0.2029692456126213,gene-gene
79,AKT2,1433,MDM2,0.08100232155993581,gene-gene
79,AKT2,1531,MTOR,0.20481478671232858,gene-gene
79,AKT2,1630,NFKB1,0.14101191672186056,gene-gene
79,AKT2,1632,NFKBIA,0.14235407393425703,gene-gene
79,AKT2,1633,NFKBIB,0.18373501176635423,gene-gene
79,AKT2,1658,NOS1,0.2171788391036292,gene-gene
79,AKT2,1660,NOS3,0.1511320673841207,gene-gene
79,AKT2,1687,NR4A1,0.08316437372316916,gene-gene
79,AKT2,1803,PDE3B,0.21141020953655243,gene-gene
79,AKT2,1832,PFKFB2,0.14432478013137975,gene-gene
79,AKT2,1943,PPP1CA,0.17919855192303658,gene-gene
79,AKT2,1944,PPP1CB,0.13266419293358922,gene-gene
79,AKT2,1945,PPP1CC,0.25193370692431927,gene-gene
79,AKT2,1953,PPP1R3B,0.22738782813151678,gene-gene
79,AKT2,1954,PPP1R3C,0.1796491788312172,gene-gene
79,AKT2,1955,PPP1R3D,0.10726644083236654,gene-gene
79,AKT2,1956,PPP1R3E,0.18194016938408217,gene-gene
79,AKT2,1982,PRKAA1,0.20745979870359102,gene-gene
79,AKT2,1983,PRKAA2,0.07144287399326761,gene-gene
79,AKT2,1984,PRKAB1,0.18274127878248692,gene-gene
79,AKT2,1985,PRKAB2,0.16442555819715685,gene-gene
79,AKT2,1989,PRKAG1,0.16990375705063343,gene-gene
79,AKT2,1990,PRKAG2,0.1460575790454944,gene-gene
79,AKT2,1991,PRKAG3,0.2441906121869882,gene-gene
79,AKT2,2080,RAF1,0.30844046796361607,gene-gene
79,AKT2,2136,RELA,0.343568467690299,gene-gene
79,AKT2,2193,RPS6KB1,0.2113766564677159,gene-gene
79,AKT2,2194,RPS6KB2,0.16442346557353935,gene-gene
79,AKT2,2328,SLC2A4,0.2997190331419309,gene-gene
79,AKT2,2329,SLC2A5,0.1392078069038689,gene-gene
79,AKT2,2497,TBC1D4,0.17870680460085472,gene-gene
79,AKT2,2498,TBC1D7,0.18950809072703123,gene-gene
79,AKT2,2583,TP53,0.23672291884819666,gene-gene
79,AKT2,2614,TSC1,0.1683908812701702,gene-gene
79,AKT2,2615,TSC2,0.07423024609064062,gene-gene
79,AKT2,2700,VEGFA,0.1854911564538876,gene-gene
82,ALG10B,86,ALG8,0.18195946079989275,gene-gene
83,ALG12,87,ALG9,0.1087953932583332,gene-gene
86,ALG8,85,ALG6,0.1024988372810185,gene-gene
87,ALG9,84,ALG3,0.0988801318841676,gene-gene
88,ALK,1104,HRAS,0.14994280490403375,gene-gene
88,ALK,1228,JAK1,0.09411743795499206,gene-gene
88,ALK,1229,JAK2,0.1752885915338993,gene-gene
88,ALK,1230,JAK3,0.09763286022158961,gene-gene
88,ALK,1280,KRAS,0.15848817396908998,gene-gene
88,ALK,1869,PIK3CA,0.06753465502212445,gene-gene
88,ALK,1870,PIK3CD,0.14657081795545915,gene-gene
88,ALK,1871,PIK3R1,0.12218879908323288,gene-gene
88,ALK,1872,PIK3R2,0.12212761021995296,gene-gene
88,ALK,1873,PIK3R3,0.11718035551408927,gene-gene
88,ALK,1907,PLCG1,0.14107714965939522,gene-gene
88,ALK,1908,PLCG2,0.07985474386562903,gene-gene
89,ALYREF,2542,THOC5,0.12683972157537937,gene-gene
90,AMBRA1,255,BECN1,0.15411908148477474,gene-gene
90,AMBRA1,2602,TRAF6,0.06469774652699319,gene-gene
91,AMH,36,ACVR1,0.24690092913806438,gene-gene
91,AMH,275,BMPR1A,0.23633635028575858,gene-gene
91,AMH,276,BMPR1B,0.10425488693484415,gene-gene
91,AMH,277,BMPR2,0.10135325292746226,gene-gene
92,AMOTL1,139,ARHGAP17,0.14668315446275906,gene-gene
93,AMOTL2,139,ARHGAP17,0.08692794401819508,gene-gene
94,ANAPC1,380,CCNB1,0.20833920749525228,gene-gene
94,ANAPC1,381,CCNB2,0.07654015281392883,gene-gene
94,ANAPC1,409,CDC16,0.1552590187638998,gene-gene
94,ANAPC1,410,CDC20,0.1321834105377396,gene-gene
94,ANAPC1,411,CDC23,0.12982377099494138,gene-gene
94,ANAPC1,416,CDC27,0.18734658882021904,gene-gene
94,ANAPC1,424,CDK1,0.25705089171727497,gene-gene
94,ANAPC1,922,FZR1,0.265859156070898,gene-gene
95,ANAPC10,94,ANAPC1,0.14939113768438497,gene-gene
95,ANAPC10,96,ANAPC11,0.17855478699008623,gene-gene
95,ANAPC10,97,ANAPC13,0.14578537363559008,gene-gene
95,ANAPC10,98,ANAPC2,0.14642749850948653,gene-gene
95,ANAPC10,99,ANAPC4,0.18278041730324426,gene-gene
95,ANAPC10,100,ANAPC5,0.13609690048421422,gene-gene
95,ANAPC10,380,CCNB1,0.13357030227780342,gene-gene
95,ANAPC10,381,CCNB2,0.28175126388669014,gene-gene
95,ANAPC10,409,CDC16,0.23288342356681824,gene-gene
95,ANAPC10,410,CDC20,0.22495651990175247,gene-gene
95,ANAPC10,411,CDC23,0.12188947604348262,gene-gene
95,ANAPC10,415,CDC26,0.22854978373895088,gene-gene
95,ANAPC10,416,CDC27,0.1328920628875494,gene-gene
95,ANAPC10,424,CDK1,0.10188123676925898,gene-gene
95,ANAPC10,922,FZR1,0.12497586943209171,gene-gene
96,ANAPC11,94,ANAPC1,0.17018663324415684,gene-gene
96,ANAPC11,380,CCNB1,0.08397030954559644,gene-gene
96,ANAPC11,381,CCNB2,0.17576217030485472,gene-gene
96,ANAPC11,409,CDC16,0.23614709513882795,gene-gene
96,ANAPC11,410,CDC20,0.14056376119454703,gene-gene
96,ANAPC11,411,CDC23,0.2113670160373052,gene-gene
96,ANAPC11,416,CDC27,0.13555968552827835,gene-gene
96,ANAPC11,424,CDK1,0.2062547728419304,gene-gene
96,ANAPC11,922,FZR1,0.21070395534237227,gene-gene
97,ANAPC13,94,ANAPC1,0.0428884889309605,gene-gene
97,ANAPC13,96,ANAPC11,0.11497098269561927,gene-gene
97,ANAPC13,98,ANAPC2,0.2748962406379481,gene-gene
97,ANAPC13,99,ANAPC4,0.2088781213387847,gene-gene
97,ANAPC13,100,ANAPC5,0.199224221209685,gene-gene
97,ANAPC13,380,CCNB1,0.23202353219191232,gene-gene
97,ANAPC13,381,CCNB2,0.1140624185403188,gene-gene
97,ANAPC13,409,CDC16,0.10206270590424538,gene-gene
97,ANAPC13,410,CDC20,0.20906552982827029,gene-gene
97,ANAPC13,411,CDC23,0.15199840627610683,gene-gene
97,ANAPC13,416,CDC27,0.25103840231895447,gene-gene
97,ANAPC13,424,CDK1,0.2222042108575503,gene-gene
97,ANAPC13,922,FZR1,0.1861049272119999,gene-gene
98,ANAPC2,94,ANAPC1,0.14027331482308605,gene-gene
98,ANAPC2,96,ANAPC11,0.09153796918690205,gene-gene
98,ANAPC2,99,ANAPC4,0.21519195505728325,gene-gene
98,ANAPC2,100,ANAPC5,0.1715892761324843,gene-gene
98,ANAPC2,380,CCNB1,0.1815155359605948,gene-gene
98,ANAPC2,381,CCNB2,0.22538282729995748,gene-gene
98,ANAPC2,409,CDC16,0.16528248166044554,gene-gene
98,ANAPC2,410,CDC20,0.18876220906774202,gene-gene
98,ANAPC2,411,CDC23,0.10189990342284243,gene-gene
98,ANAPC2,416,CDC27,0.10998208681121469,gene-gene
98,ANAPC2,424,CDK1,0.20474764859924713,gene-gene
98,ANAPC2,922,FZR1,0.045119966690739,gene-gene
99,ANAPC4,94,ANAPC1,0.20833711077769598,gene-gene
99,ANAPC4,96,ANAPC11,0.12072190828621387,gene-gene
99,ANAPC4,100,ANAPC5,0.14340949089576802,gene-gene
99,ANAPC4,380,CCNB1,0.12988246449579796,gene-gene
99,ANAPC4,381,CCNB2,0.20196949193874994,gene-gene
99,ANAPC4,409,CDC16,0.12635686869422594,gene-gene
99,ANAPC4,410,CDC20,0.16113900020718575,gene-gene
99,ANAPC4,411,CDC23,0.10059241267542045,gene-gene
99,ANAPC4,416,CDC27,0.14171305857598782,gene-gene
99,ANAPC4,424,CDK1,0.12445450263718764,gene-gene
99,ANAPC4,922,FZR1,0.07871016235246013,gene-gene
100,ANAPC5,94,ANAPC1,0.15115969286610684,gene-gene
100,ANAPC5,96,ANAPC11,0.14120017240444818,gene-gene
100,ANAPC5,380,CCNB1,0.17346577998250723,gene-gene
100,ANAPC5,381,CCNB2,0.16616626208027205,gene-gene
100,ANAPC5,409,CDC16,0.14621743311484656,gene-gene
100,ANAPC5,410,CDC20,0.17949092326064905,gene-gene
100,ANAPC5,411,CDC23,0.08912931382656097,gene-gene
100,ANAPC5,416,CDC27,0.16953520425401317,gene-gene
100,ANAPC5,424,CDK1,0.3454085464278857,gene-gene
100,ANAPC5,922,FZR1,0.13043105710918704,gene-gene
102,ANK1,1223,ITPR1,0.2067045631168488,gene-gene
102,ANK1,1224,ITPR2,0.08471587797005971,gene-gene
102,ANK1,1225,ITPR3,0.13939171470701694,gene-gene
102,ANK1,2548,TIAM1,0.2537937901603679,gene-gene
103,ANK3,1223,ITPR1,0.17514226833979288,gene-gene
103,ANK3,1224,ITPR2,0.2697073792417844,gene-gene
103,ANK3,1225,ITPR3,0.10304157575592399,gene-gene
103,ANK3,2548,TIAM1,0.11271017634620269,gene-gene
112,AP2A2,113,AP2B1,0.1350494509873291,gene-gene
112,AP2A2,726,EHD2,0.1974895124634107,gene-gene
112,AP2A2,1080,HIP1,0.14539029014607271,gene-gene
112,AP2A2,1132,HTT,0.1505891572063168,gene-gene
113,AP2B1,726,EHD2,0.07752863985175888,gene-gene
113,AP2B1,1080,HIP1,0.10656900300333898,gene-gene
113,AP2B1,1132,HTT,0.22754682631542286,gene-gene
114,AP2M1,112,AP2A2,0.29261667653918266,gene-gene
114,AP2M1,113,AP2B1,0.12491136137396097,gene-gene
114,AP2M1,115,AP2S1,0.1966312217215697,gene-gene
114,AP2M1,496,CLTA,0.06748173013329506,gene-gene
114,AP2M1,497,CLTB,0.12416294449940324,gene-gene
114,AP2M1,726,EHD2,0.22199384309351444,gene-gene
114,AP2M1,1080,HIP1,0.09595338099946578,gene-gene
114,AP2M1,1132,HTT,0.13973632082343102,gene-gene
115,AP2S1,112,AP2A2,0.162912807893008,gene-gene
115,AP2S1,113,AP2B1,0.1937249911328157,gene-gene
115,AP2S1,496,CLTA,0.14902770705521107,gene-gene
115,AP2S1,497,CLTB,0.13159303491314253,gene-gene
115,AP2S1,726,EHD2,0.08362440469985206,gene-gene
115,AP2S1,1080,HIP1,0.17256920350094637,gene-gene
115,AP2S1,1132,HTT,0.08407269687935089,gene-gene
116,APAF1,356,CASP3,0.19013933964500515,gene-gene
116,APAF1,360,CASP9,0.1539219462623199,gene-gene
116,APAF1,599,CYCS,0.16103616108496985,gene-gene
118,APBB1IP,767,ENAH,0.09114848888323952,gene-gene
118,APBB1IP,808,EVL,0.12157276769479115,gene-gene
118,APBB1IP,1838,PFN1,0.1672852411866188,gene-gene
118,APBB1IP,1839,PFN2,0.14366792716706792,gene-gene
118,APBB1IP,1840,PFN3,0.13481031296153864,gene-gene
118,APBB1IP,1841,PFN4,0.17314900954564413,gene-gene
118,APBB1IP,2554,TLN1,0.19440935117503008,gene-gene
118,APBB1IP,2691,VASP,0.12689380394294858,gene-gene
119,APC,151,ARHGEF4,0.0991561811727782,gene-gene
119,APC,230,AXIN1,0.14512203726917505,gene-gene
119,APC,231,AXIN2,0.0590941741441687,gene-gene
119,APC,555,CSNK1A1,0.08967714531657596,gene-gene
119,APC,571,CTNNB1,0.22828869723404446,gene-gene
119,APC,688,DVL1,0.12242425108949344,gene-gene
119,APC,689,DVL3,0.19206285973389944,gene-gene
119,APC,1314,LEF1,0.21531493961811066,gene-gene
119,APC,2315,SKP1,0.2003660760819912,gene-gene
119,APC,2399,SPATA13,0.1424922359486421,gene-gene
119,APC,2506,TCF7,0.13625998655334115,gene-gene
119,APC,2507,TCF7L1,0.24635985617836317,gene-gene
119,APC,2508,TCF7L2,0.1333493024673468,gene-gene
120,APC2,119,APC,0.10259925294667482,gene-gene
120,APC2,151,ARHGEF4,0.22690608787039915,gene-gene
120,APC2,230,AXIN1,0.23935983826716742,gene-gene
120,APC2,231,AXIN2,0.1437918646261096,gene-gene
120,APC2,555,CSNK1A1,0.17784113436937332,gene-gene
120,APC2,571,CTNNB1,0.14806534412006536,gene-gene
120,APC2,688,DVL1,0.10446605862428744,gene-gene
120,APC2,689,DVL3,0.146900431253016,gene-gene
120,APC2,1040,GSK3B,0.1687413228986164,gene-gene
120,APC2,1314,LEF1,0.2554294338915497,gene-gene
120,APC2,2315,SKP1,0.12311634204039971,gene-gene
120,APC2,2399,SPATA13,0.12569462824224806,gene-gene
120,APC2,2506,TCF7,0.23292475504179797,gene-gene
120,APC2,2507,TCF7L1,0.1524852765724063,gene-gene
120,APC2,2508,TCF7L2,0.14662214554846287,gene-gene
121,APH1B,1661,NOTCH1,0.15736616558084884,gene-gene
121,APH1B,1662,NOTCH3,0.18900089043503007,gene-gene
122,APOA1,1,ABCA1,0.20904370894034704,gene-gene
122,APOA1,1307,LCAT,0.19205470693608126,gene-gene
123,APOB,1313,LDLR,0.15528946121533713,gene-gene
123,APOB,2392,SORT1,0.10293047921732068,gene-gene
127,APOC1,440,CETP,0.09773011474559705,gene-gene
127,APOC1,1307,LCAT,0.1129617301436762,gene-gene
128,APOE,1346,LRP1,0.06798758264631033,gene-gene
128,APOE,1347,LRP2,0.18997818619633713,gene-gene
129,APP,117,APBB1,0.11188580157856147,gene-gene
129,APP,946,GAPDH,0.09277313093965252,gene-gene
129,APP,1565,NAE1,0.18710984382778406,gene-gene
130,APPL1,356,CASP3,0.20381902903318405,gene-gene
130,APPL1,360,CASP9,0.16487515221039453,gene-gene
131,AQP1,2025,PTGER2,0.11429262177747053,gene-gene
131,AQP1,2026,PTGER4,0.11631965513030688,gene-gene
134,ARAP3,2152,RHOA,0.22396966318289438,gene-gene
136,ARF1,6,ABI1,0.1660265567867706,gene-gene
136,ARF1,287,BRK1,0.1549560377995173,gene-gene
136,ARF1,600,CYFIP1,0.06520506925880909,gene-gene
136,ARF1,601,CYFIP2,0.1688278572012981,gene-gene
136,ARF1,1575,NCKAP1,0.1828357589741548,gene-gene
136,ARF1,1910,PLD1,0.24713001027703285,gene-gene
136,ARF1,1911,PLD2,0.08583261879781882,gene-gene
136,ARF1,2709,WASF1,0.15102029902239641,gene-gene
136,ARF1,2710,WASF2,0.11416981276124716,gene-gene
136,ARF1,2711,WASF3,0.07694000548993547,gene-gene
137,ARF6,136,ARF1,0.11782337756206591,gene-gene
137,ARF6,1884,PIP5K1B,0.24341088626533747,gene-gene
137,ARF6,1910,PLD1,0.15220063210775456,gene-gene
137,ARF6,1911,PLD2,0.07291515885541837,gene-gene
137,ARF6,2071,RAC1,0.30147915085156757,gene-gene
138,ARHGAP10,26,ACTB,0.1357580341088275,gene-gene
138,ARHGAP10,27,ACTG1,0.14213770100226006,gene-gene
139,ARHGAP17,418,CDC42,0.17671839396158853,gene-gene
139,ARHGAP17,2071,RAC1,0.13671263648817936,gene-gene
140,ARHGAP5,2152,RHOA,0.15062855929136276,gene-gene
141,ARHGDIA,2152,RHOA,0.15764301704863706,gene-gene
142,ARHGDIB,2152,RHOA,0.06100312864873558,gene-gene
143,ARHGDIG,2152,RHOA,0.12914932519197464,gene-gene
144,ARHGEF1,418,CDC42,0.19424956664443016,gene-gene
144,ARHGEF1,2152,RHOA,0.15417831763625145,gene-gene
145,ARHGEF11,2152,RHOA,0.15499124365548292,gene-gene
146,ARHGEF12,1104,HRAS,0.17625862173736095,gene-gene
146,ARHGEF12,1280,KRAS,0.06950543727725744,gene-gene
146,ARHGEF12,1525,MRAS,0.24818421620875597,gene-gene
146,ARHGEF12,2152,RHOA,0.10892901103943586,gene-gene
146,ARHGEF12,2198,RRAS,0.11333552266781528,gene-gene
146,ARHGEF12,2199,RRAS2,0.16063026276727518,gene-gene
147,ARHGEF18,2152,RHOA,0.1830571542183558,gene-gene
148,ARHGEF2,2152,RHOA,0.14233098823266724,gene-gene
149,ARHGEF25,2152,RHOA,0.2195720033099254,gene-gene
150,ARHGEF26,2154,RHOG,0.13708523816118637,gene-gene
151,ARHGEF4,2071,RAC1,0.1448599627862374,gene-gene
151,ARHGEF4,2072,RAC3,0.125108007962505,gene-gene
152,ARHGEF7,144,ARHGEF1,0.10519144963473082,gene-gene
152,ARHGEF7,146,ARHGEF12,0.11463729478418827,gene-gene
152,ARHGEF7,418,CDC42,0.19094209528217712,gene-gene
152,ARHGEF7,969,GIT1,0.22834428492933512,gene-gene
152,ARHGEF7,2071,RAC1,0.2103568675617377,gene-gene
152,ARHGEF7,2072,RAC3,0.17087172313282886,gene-gene
153,ARID1A,28,ACTL6A,0.14551172126084566,gene-gene
153,ARID1A,1936,PPARG,0.11808675962189834,gene-gene
153,ARID1A,2359,SMARCA2,0.08698670333251357,gene-gene
153,ARID1A,2360,SMARCA4,0.1938453453282515,gene-gene
153,ARID1A,2361,SMARCB1,0.16912889666855335,gene-gene
153,ARID1A,2362,SMARCC1,0.11730134655954316,gene-gene
153,ARID1A,2363,SMARCC2,0.18992664540807405,gene-gene
154,ARID1B,26,ACTB,0.1968225042025248,gene-gene
154,ARID1B,27,ACTG1,0.13718505203723907,gene-gene
154,ARID1B,28,ACTL6A,0.21546241951485476,gene-gene
154,ARID1B,153,ARID1A,0.16570020063469806,gene-gene
154,ARID1B,660,DPF1,0.08299323326597612,gene-gene
154,ARID1B,661,DPF3,0.20484149122300246,gene-gene
154,ARID1B,1936,PPARG,0.17872197553515434,gene-gene
154,ARID1B,2359,SMARCA2,0.14385984496523938,gene-gene
154,ARID1B,2360,SMARCA4,0.0901343443741401,gene-gene
154,ARID1B,2361,SMARCB1,0.19442330549160639,gene-gene
154,ARID1B,2362,SMARCC1,0.21856600946436325,gene-gene
154,ARID1B,2363,SMARCC2,0.1393898626168569,gene-gene
154,ARID1B,2364,SMARCD1,0.09223054908216,gene-gene
154,ARID1B,2365,SMARCD2,0.20664710675676665,gene-gene
154,ARID1B,2366,SMARCD3,0.09655574212471645,gene-gene
154,ARID1B,2367,SMARCE1,0.11802053824067116,gene-gene
155,ARID2,26,ACTB,0.22721668208638826,gene-gene
155,ARID2,27,ACTG1,0.13438860389093557,gene-gene
155,ARID2,28,ACTL6A,0.1618181743348638,gene-gene
155,ARID2,29,ACTL6B,0.17892639338970184,gene-gene
155,ARID2,660,DPF1,0.19887524346510568,gene-gene
155,ARID2,661,DPF3,0.13047442367921272,gene-gene
155,ARID2,1789,PBRM1,0.11085784233485659,gene-gene
155,ARID2,1848,PHF10,0.1466482151299715,gene-gene
155,ARID2,2364,SMARCD1,0.1922024068577836,gene-gene
155,ARID2,2365,SMARCD2,0.25102572080989677,gene-gene
155,ARID2,2366,SMARCD3,0.21419119710723558,gene-gene
155,ARID2,2367,SMARCE1,0.17103605655332407,gene-gene
156,ARNT,80,ALDOA,0.1092994970579942,gene-gene
156,ARNT,81,ALDOC,0.2483896017074585,gene-gene
156,ARNT,245,BCL2,0.136226087808609,gene-gene
156,ARNT,430,CDKN1A,0.24846434220671654,gene-gene
156,ARNT,431,CDKN1B,0.14597928648193678,gene-gene
156,ARNT,703,EDN1,0.13536890596151352,gene-gene
156,ARNT,768,ENO1,0.11337483930401504,gene-gene
156,ARNT,769,ENO2,0.12197735269243519,gene-gene
156,ARNT,770,ENO3,0.16484402554730573,gene-gene
156,ARNT,771,ENO4,0.21236213063821197,gene-gene
156,ARNT,775,EPAS1,0.2392976429934303,gene-gene
156,ARNT,791,EPO,0.1140280772621433,gene-gene
156,ARNT,880,FLT1,0.12136768115063508,gene-gene
156,ARNT,946,GAPDH,0.18016229197382927,gene-gene
156,ARNT,1079,HIF1A,0.18398038546244302,gene-gene
156,ARNT,1084,HK1,0.2543405649873118,gene-gene
156,ARNT,1085,HKDC1,0.10622867092024535,gene-gene
156,ARNT,1095,HMOX1,0.1891201063990593,gene-gene
156,ARNT,1309,LDHA,0.13704489171504974,gene-gene
156,ARNT,1310,LDHAL6A,0.16798070259392262,gene-gene
156,ARNT,1311,LDHB,0.20904387471576533,gene-gene
156,ARNT,1312,LDHC,0.1905545567472776,gene-gene
156,ARNT,1358,LTBR,0.1668250880514582,gene-gene
156,ARNT,1660,NOS3,0.1704336373756329,gene-gene
156,ARNT,1817,PDK1,0.186650808279713,gene-gene
156,ARNT,1833,PFKFB3,0.14411438070237637,gene-gene
156,ARNT,1835,PFKL,0.0951004355835418,gene-gene
156,ARNT,1836,PFKM,0.15652613528072834,gene-gene
156,ARNT,1837,PFKP,0.060817659056435026,gene-gene
156,ARNT,2269,SERPINE1,0.1249626266459624,gene-gene
156,ARNT,2327,SLC2A1,0.0776141860211889,gene-gene
156,ARNT,2517,TEK,0.14676649713267884,gene-gene
156,ARNT,2521,TF,0.16885042252639929,gene-gene
156,ARNT,2528,TFRC,0.11559573634682845,gene-gene
156,ARNT,2700,VEGFA,0.08203031712522109,gene-gene
